number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text 
828,"September 6, 2015",RI,M/W,M,W,Richard Cosentino,"""http://www.killedbypolice.net/victims/150814.jpg""",63,R,"""http://facebook.com/KilledByPolice/posts/1107804952580974""","""http://www.abc6.com/story/29970268/police-providence-man-dies-after-medical-problem-in-cruiser"""
827,"September 6, 2015",FL,M/L,M,L,Carlos Yero,"""http://www.killedbypolice.net/victims/150813.jpg""",59,G,"""http://facebook.com/KilledByPolice/posts/1107773442584125""","""http://www.miamiherald.com/news/local/community/miami-dade/little-havana/article34253847.html"""
826,"September 6, 2015(825",VA,M/BF/B,M,BF,Angelo Delano Perry,"""http://www.killedbypolice.net/victims/150812.jpg""","35</a>	<a href=""http://www.killedbypolice.net/victims/150811.jpg"">India Kager",GG,"""http://facebook.com/KilledByPolice/posts/1107533469274789""","""http://wavy.com/2015/09/06/2-dead-after-officer-involved-shooting-in-va-beach/"""
824,"September 5, 2015",NJ,M/W,M,W,Timothy J. Harden,"""http://www.killedbypolice.net/victims/2917.jpg""",38,R,"""http://facebook.com/KilledByPolice/posts/1142396589121810""","""http://www.app.com/story/news/crime/jersey-mayhem/2015/11/16/tim-harden-wrongful-death-lawsuit-howell/75722464/"""
823,"September 5, 2015",CA,M/L,M,L,Manuel Ornelas,"""http://www.killedbypolice.net/victims/150810.jpg""",47,TR,"""http://facebook.com/KilledByPolice/posts/1107565729271563""","""http://lbpost.com/news/crime/2000007005-man-dies-in-custody-in-northeast-long-beach-after-use-of-force-incident"""
822,"September 5, 2015",CA,M/L,M,L,Luis Guillen Wenceslao,"""http://www.killedbypolice.net/victims/150809.jpg""",32,G,"""http://facebook.com/KilledByPolice/posts/1107534889274647""","""http://losangeles.cbslocal.com/2015/09/05/suspect-killed-in-ontario-officer-involved-shooting/"""
821,"September 5, 2015",NC,M/B,M,B,La'Vante Trevon Biggs,"""http://www.killedbypolice.net/victims/150808.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/1107256129302523""","""http://wncn.com/2015/09/05/armed-man-threatening-suicide-dies-after-being-shot-by-durham-police-officials-say/"""
820,"September 4, 2015",TX,M/B,M,B,Titus Latchison,"""http://www.killedbypolice.net/victims/2931.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/1143900378971431""","""http://kdhnews.com/military/death-of-killeen-veteran-shot-by-police-in-ruled-a/article_53d734ee-8c7a-11e5-9513-671c29478fe9.html"""
819,"September 4, 2015",PA,M/W,M,W,Lucas Markus,"""http://www.killedbypolice.net/victims/150807.jpg""",33,TR,"""http://facebook.com/KilledByPolice/posts/1107554405939362""","""http://www.mcall.com/news/breaking/mc-schuylkill-county-man-dies-after-arrest-20150905-story.html"""
818,"September 4, 2015",NH,M/W,M,W,Harrison Lambert,"""http://www.killedbypolice.net/victims/150806.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/1107328762628593""","""http://www.unionleader.com/article/20150906/NEWS03/150909463"""
817,"September 4, 2015",TX,M/W,M,W,Sully Lanier,"""http://www.killedbypolice.net/victims/150805.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/1107154125979390""","""http://www.star-telegram.com/news/local/community/weatherford-star-telegram/wt-news/article34166508.html"""
816,"September 4, 2015",CA,M/W,M,W,Richard Keith Kelley,"""http://www.killedbypolice.net/victims/150804.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/1106983302663139""","""http://www.krcrtv.com/north-coast-news/news/suspect-dead-in-officer-involved-shooting-in-weitchpec/35119862"""
815,"September 4, 2015",IN,M/L,M,L,Jose Ramon Damiani,"""http://www.killedbypolice.net/victims/150803.jpg""",Jr.,G,"""http://facebook.com/KilledByPolice/posts/1106655812695888""","""http://www.whas11.com/story/news/crime/2015/09/04/person-dead-after-officer-involved-shooting-french-lick-ind/71722460/"""
814,"September 4, 2015",SD,M/A,M,A,Curtis James Meyer,"""http://www.killedbypolice.net/victims/150802.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/1106531839374952""","""http://www.keloland.com/newsdetail.cfm/mitchell-man-killed-in-officer-involved-shooting/?id=184593"""
813,"September 2, 2015",AZ,M  ,M,unknown,Arthur Edward Bates,,45,G,"""http://facebook.com/KilledByPolice/posts/1105847719443364""","""http://dcourier.com/main.asp?SectionID=1&SubSectionID=1086&ArticleID=149368"""
812,"September 1, 2015",OH,M  ,M,unknown,Charles Robert Shaw,,76,G,"""http://facebook.com/KilledByPolice/posts/1105293159498820""","""http://www.twinsburgbulletin.com/news%20local/2015/09/01/three-shot-on-sherwin-drive-in-twinsburg"""
811,"September 1, 2015",NM,M/W,M,W,Michael Todd Evans,"""http://www.killedbypolice.net/victims/150799.jpg""",47,G,"""http://facebook.com/KilledByPolice/posts/1104805839547552""","""http://krqe.com/2015/09/01/artesia-man-killed-after-shootout-with-police/"""
810,"September 1, 2015",NJ,M/B,M,B,Tyree Crawford,"""http://www.killedbypolice.net/victims/150798.jpg""",18,V,"""http://facebook.com/KilledByPolice/posts/1104738126220990""","""http://www.nj.com/essex/index.ssf/2015/09/carjacking_leads_to_death_of_juvenile_suspect_poli.html"""
809,"September 1, 2015",WV,M/B,M,B,Cedric Maurice Williams,"""http://www.killedbypolice.net/victims/150796.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/1104727129555423""","""http://www.bdtonline.com/news/bank-robber-dead-after-shootout-with-bluefield-police/article_4e893486-50b3-11e5-8925-bfbe2e825417.html"""
808,"September 1, 2015",TX,M/W,M,W,Devin Brian Dial,"""http://www.killedbypolice.net/victims/150794.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/1104615026233300""","""http://www.kltv.com/story/29931923/man-shot-by-longview-officer-dies"""
807,"August 31, 2015",GA,M/W,M,W,Nicholas Tanner Dyksma,"""http://www.killedbypolice.net/victims/150793.jpg""",18,T,"""http://wfacebook.com/KilledByPolice/posts/1104702912891178""","""http://www.wtvm.com/story/29926838/teen-dies-after-police-tasing-incident"""
806,"August 31, 2015",OH,M/B,M,B,James Carney III,"""http://www.killedbypolice.net/victims/150792.jpg""",48,T,"""http://facebook.com/KilledByPolice/posts/1104555049572631""","""http://www.wcpo.com/news/local-news/hamilton-county/cincinnati/over-the-rhine/over-the-rhine-robbery-suspect-stunned-with-taser-hospitalized"""
805,"August 31, 2015",CO,M/W,M,W,William Rippley,"""http://www.killedbypolice.net/victims/150791.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/1104437829584353""","""http://www.coloradoan.com/story/news/2015/09/01/officer-involved-shooting-loveland-leaves-man-dead/71501104/"""
804,"August 30, 2015",AZ,M/L,M,L,David Moreno Leon,,40,G,"""http://facebook.com/KilledByPolice/posts/1103684922992977""","""http://www.tucsonnewsnow.com/story/29917116/tpd-investigating-officer-involved-shooting"""
803,"August 30, 2015",OK,M/W,M,W,Shawn Allen Hall,"""http://www.killedbypolice.net/victims/150789.jpg""",20,G,"""http://facebook.com/KilledByPolice/posts/1103630619665074""","""http://www.ktul.com/story/29916994/osbi-investigating-officer-involved-shooting-in-cushing"""
802,"August 29, 2015",TX,M/W,M,W,Roger Albrecht,"""http://www.killedbypolice.net/victims/150788.jpg""",43,G,"""http://facebook.com/KilledByPolice/posts/1103117279716408""","""http://www.ksat.com/news/sapd-investigates-2-separate-shootings-1"""
801,"August 29, 2015",IL,M/L,M,L,Rafael A. Cruz Jr.,"""http://www.killedbypolice.net/victims/150787.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/1103083593053110""","""http://www.chicagotribune.com/news/local/breaking/ct-chicago-police-involved-shooting-20150829-story.html"""
800,"August 29, 2015",NY,M/B,M,B,Felix Kumi,,61,G,"""http://facebook.com/KilledByPolice/posts/1103079406386862""","""http://www.lohud.com/story/news/local/westchester/mount-vernon/2015/08/28/mount-vernon-shooting-incident-involving-nypd-injures/71333390/"""
799,"August 29, 2015",NV,M/B,M,B,James Marcus Brown III,"""http://www.killedbypolice.net/victims/150785.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/1103066709721465""","""http://www.reviewjournal.com/news/las-vegas/1-dead-after-metro-involved-shooting"""
798,"August 28, 2015",CA,M/W,M,W,Michael James Tyree,"""http://www.killedbypolice.net/victims/150784.jpg""",31,R,"""http://facebook.com/KilledByPolice/posts/1105113359516800""","""http://www.nbcbayarea.com/news/local/Inmate-Death-Santa-Clara-County-Jail-Guards-Placed-on-Leave-323276571.html"""
797,"August 28, 2015",UT,M/W,M,W,William Evans,"""http://www.killedbypolice.net/victims/150783.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/1102757723085697""","""http://www.sltrib.com/news/2888188-155/man-shot-and-killed-by-police"""
796,"August 28, 2015",TX,M/L,M,L,Gilbert Flores,"""http://www.killedbypolice.net/victims/150782.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/1102739399754196""","""http://www.kens5.com/story/news/crime/2015/08/28/assault-suspect-killed-officer-involved-shooting-far-nw-bexar-co/71328772/"""
795,"August 28, 2015",KS,M  ,M,unknown,Wendell L. Hall,,50,V,"""http://facebook.com/KilledByPolice/posts/1102700273091442""","""http://www.kansascity.com/news/local/article32618871.html"""
794,"August 28, 2015",CA,M/L,M,L,Manuel Soriano,,29,G,"""http://facebook.com/KilledByPolice/posts/1102538689774267""","""http://ktla.com/2015/08/28/lapd-shoot-kill-man-after-responding-to-report-of-neighbor-dispute-in-van-nuys/"""
793,"August 28, 2015",CA,M/W,M,W,Robert Arthur Hober,,54,G,"""http://facebook.com/KilledByPolice/posts/1102532523108217""","""http://www.10news.com/news/sdpd-shoot-kill-man-at-mission-valley-strip-mall"""
792,"August 27, 2015",TX,M/B,M,B,Bertrand Syjuan Davis,"""http://www.killedbypolice.net/victims/150779.jpg""",43,G,"""http://facebook.com/KilledByPolice/posts/1102135619814574""","""http://crimeblog.dallasnews.com/2015/08/dallas-police-investigating-possible-officer-involved-shooting-near-fair-park.html/"""
791,"August 27, 2015",CA,M/B,M,B,Yonas Alehegne,"""http://www.killedbypolice.net/victims/150778.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/1102120266482776""","""http://sanfrancisco.cbslocal.com/2015/08/27/oakland-police-officer-shoots-kills-man-who-attacked-her-with-metal-object/"""
790,"August 26, 2015",TN,M/W,M,W,Brent Pickard,"""http://www.killedbypolice.net/victims/150777.jpg""",46,G,"""http://facebook.com/KilledByPolice/posts/1101959733165496""","""http://www.wrcbtv.com/story/29889195/officer-involved-fatal-shooting-on-hwy-153"""
789,"August 26, 2015",FL,M/L,M,L,Marvin Orlando Arroliga,"""http://www.killedbypolice.net/victims/150775.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/1101614069866729""","""http://www.local10.com/news/suspect-dies-in-shooting-by-miamidade-police-detectives/34930030"""
788,"August 26, 2015",TN,M/W,M,W,Steven Dodd,"""http://www.killedbypolice.net/victims/150774.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/1101486719879464""","""http://www.tennessean.com/story/news/local/hendersonville/2015/08/26/hendersonville-police-investigating-incident/32386959/"""
787,"August 25, 2015",AZ,M/W,M,W,Shane Randolph,"""http://www.killedbypolice.net/victims/150773.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/1101023186592484""","""http://www.azcentral.com/story/news/local/phoenix/breaking/2015/08/25/phoenix-pd-working-active-shooting-scene/32360753/"""
786,"August 25, 2015",FL,M/W,M,W,Todd Tomlinson,,53,G,"""http://facebook.com/KilledByPolice/posts/1100982686596534""","""http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/bn9/2015/8/25/deputy_involved_in_s.html"""
785,"August 25, 2015",PA,M/B,M,B,Curtis Smith,"""http://www.killedbypolice.net/victims/150768.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/1100834916611311""","""http://www.philly.com/philly/news/20150826_Reports__Two_injured_in_Chesco_courthouse_shooting.html"""
784,"August 25, 2015",NM,M/L,M,L,Marvin Maestas,"""http://www.killedbypolice.net/victims/150767.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/1100676823293787""","""http://www.koat.com/news/state-police-are-investigating-officerinvolved-shooting/34901256"""
783,"August 24, 2015",FL,M/W,M,W,Gregg T. Ireland,"""http://www.killedbypolice.net/victims/3053.jpg""",47,R,"""http://facebook.com/KilledByPolice/posts/1160556053972530""","""http://www.heraldtribune.com/article/20151223/ARTICLE/151229855"""
782,"August 24, 2015",NJ,M/W,M,W,Julian Hoffman,"""http://www.killedbypolice.net/victims/150766.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/1100086863352783""","""http://www.nj.com/ocean/index.ssf/2015/08/officer-involved_shooting_under_investigation_in_b.html"""
781,"August 24, 2015",NC,M/W,M,W,Bobby Troledge Norris,"""http://www.killedbypolice.net/victims/150765.jpg""",53,G,"""http://facebook.com/KilledByPolice/posts/1100003506694452""","""http://www.wfmynews2.com/story/news/local/2015/08/24/one-dead-archdale-officer-involved-shooting/32252479/"""
780,"August 23, 2015",AL,M/W,M,W,Christopher Ray Tompkins,"""http://www.killedbypolice.net/victims/150764.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/1100000446694758""","""http://www.waff.com/story/29861483/suspect-dead-officer-wounded-in-shooting-on-marshall-cullman-line"""
779,"August 23, 2015",FL,M/W,M,W,Richard Francis Compo Jr.,"""http://www.killedbypolice.net/victims/150763.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/1099731446721658""","""http://www.firstcoastnews.com/story/news/community/2015/08/23/jso-officer-involved-incident-reported-west-jacksonville/32231241/"""
778,"August 23, 2015",NV,M/W,M,W,William Lee Snider,"""http://www.killedbypolice.net/victims/150762.jpg""",57,G,"""http://facebook.com/KilledByPolice/posts/1099730443388425""","""http://www.lasvegasnow.com/news/officer-involved-shooting-leaves-1-dead"""
777,"August 23, 2015",VA,M/W,M,W,Kenneth Henry Morgan,"""http://www.killedbypolice.net/victims/150761.jpg""",64,G,"""http://facebook.com/KilledByPolice/posts/1099652160062920""","""http://www.fredericksburg.com/news/crime_courts/man-with-knife-shot-killed-by-king-george-deputy/article_f893b988-49b0-11e5-9210-23429a121796.html"""
776,"August 23, 2015",KS,M/W,M,W,Nicholas Garner,"""http://www.killedbypolice.net/victims/150760.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/1099611666733636""","""http://www.cbsnews.com/news/driver-killed-after-dragging-officer-in-wichita-kansas/"""
775,"August 23, 2015",CA,M/W,M,W,Jason Lee Alderman,"""http://www.killedbypolice.net/victims/150759.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/1099608456733957""","""http://www.turnto23.com/news/breaking-news/officer-involved-shooting-in-north-bakersfield"""
774,"August 22, 2015",NY,M/B,M,B,Thaddeus Faison,"""http://www.killedbypolice.net/victims/150757.jpg""",39,G,"""http://facebook.com/KilledByPolice/posts/1099521126742690""","""http://www.nbcnews.com/news/us-news/two-police-officers-suspect-shot-troy-new-york-n414386"""
773,"August 22, 2015",AZ,M/W,M,W,Marc Jeffrey Kaplan,"""http://www.killedbypolice.net/victims/150756.jpg""",57,TR,"""http://facebook.com/KilledByPolice/posts/1099264536768349""","""http://www.azcentral.com/story/news/local/phoenix/breaking/2015/08/22/man-dies-after-altercation--police/32210513/"""
772,"August 22, 2015",MN,M/W,M,W,Adam Russell Schneider,"""http://www.killedbypolice.net/victims/150754.jpg""",31,G,"""http://facebook.com/KilledByPolice/posts/1099119923449477""","""http://www.duluthnewstribune.com/news/crime/3823194-man-shot-killed-itasca-county-sheriffs-deputy"""
771,"August 22, 2015",NC,M/W,M,W,Alan Joseph Rushton,"""http://www.killedbypolice.net/victims/150753.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/1098974740130662""","""http://wncn.com/2015/08/22/wake-forest-police-officer-involved-in-shooting-friday-night/"""
770,"August 22, 2015",MD,M/W,M,W,Charles S. Hall,"""http://www.killedbypolice.net/victims/150752.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/1098945283466941""","""http://www.cecildaily.com/news/local_news/article_0574528c-b93b-5f10-91f9-79506378a4a1.html"""
769,"August 21, 2015",CA,M  ,M,unknown,Troy Francis,,54,G,"""http://facebook.com/KilledByPolice/posts/1098584063503063""","""http://www.mercurynews.com/crime-courts/ci_28681936/fremont-man-dies-from-gunshot-wounds-officer-involved"""
768,"August 21, 2015",WA,M  ,M,unknown,Timmy L. Walling,,57,G,"""http://facebook.com/KilledByPolice/posts/1098538103507659""","""http://www.komonews.com/news/local/Mason-County-Sheriff-investigating-officer-involved-shooting-322537621.html"""
767,"August 20, 2015",MS,M/W,M,W,David Scott Coleman,"""http://www.killedbypolice.net/victims/150755.jpg""",38,T,"""http://facebook.com/KilledByPolice/posts/1099191366775666""","""https://djournal.com/news/man-dies-after-police-chase-2/"""
766,"August 20, 2015",OH,M  ,M,unknown,Tyler James Gerkin,,19,G,"""http://facebook.com/KilledByPolice/posts/1101501449877991""","""http://www.mchnews.com/articles/2015/08/26/news/top_stories_and_breaking_news/doc55dd114a01bbf634830092.txt"""
