number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text 
814,"September 24, 2014",LA,M/B,M,B,Nolan Anderson,"""http://www.killedbypolice.net/victims/140809.jpg""",50,G,"""http://facebook.com/KilledByPolice/posts/905733556121449""","""http://www.nola.com/crime/index.ssf/2014/09/st_john_parish_deputy_kills_an.html#incart_river"""
813,"September 24, 2014",SC,M/W,M,W,Brian Eugene Rice,"""http://www.killedbypolice.net/victims/140808.jpg""",57,G,"""http://facebook.com/KilledByPolice/posts/905601689467969""","""http://www.postandcourier.com/article/20140924/PC16/140929688/1180/goose-creek-man-dies-after-officer-involved-shooting-standoff-with-police-early-this-morning"""
812,"September 23, 2014",IN,M/W,M,W,Joseph Adam Lee,"""http://www.killedbypolice.net/victims/140807.jpg""",32,G,"""http://facebook.com/KilledByPolice/posts/905352842826187""","""http://www.elkharttruth.com/news/crime-fire-courts/2014/09/23/Report-of-sound-of-shots-fired-in-Elkhart.html"""
811,"September 23, 2014",LA,M/B,M,B,Cameron Tillman,"""http://www.killedbypolice.net/victims/140806.jpg""",14,G,"""http://facebook.com/KilledByPolice/posts/905347239493414""","""http://www.houmatoday.com/article/20140923/ARTICLES/140929821/1319?Title=Person-killed-in-officer-involved-shooting"""
810,"September 23, 2014",TX,M/W,M,W,Thomas Ernest Klessig,"""http://www.killedbypolice.net/victims/140805.jpg""",23,C,"""http://facebook.com/KilledByPolice/posts/905291492832322""","""http://www.wfaa.com/story/news/crime/2014/09/23/man-death-police-custody-pepper-spray-dallas-university-park-police/16100715/"""
809,"September 23, 2014",KY,M/B,M,B,John Jolly Jr.,"""http://www.killedbypolice.net/victims/140804.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/905093899518748""","""http://www.wlky.com/news/man-killed-in-officerinvolved-shooting-in-louisville/28199656"""
808,"September 23, 2014",IA,M/W,M,W,James Allen Cave,"""http://www.killedbypolice.net/victims/140803.jpg""",54,G,"""http://facebook.com/KilledByPolice/posts/905090579519080""","""http://www.kwqc.com/story/26601658/man-killed-in-officer-involved-shooting"""
807,"September 22, 2014",CA,M/L,M,L,Gustavo Segura Acosta,"""http://www.killedbypolice.net/victims/140802.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/905087449519393""","""http://www.fresnobee.com/2014/09/22/4139136_police-one-dead-in-fresno-officer.html?rh=1"""
806,"September 22, 2014",OH,M/W,M,W,Shane Lambert,"""http://www.killedbypolice.net/victims/140801.jpg""",39,G,"""http://facebook.com/KilledByPolice/posts/904571386237666""","""http://www.mansfieldnewsjournal.com/story/news/local/2014/09/22/man-wanted-disappearance-shot-mansfield-police/16037595/"""
805,"September 22, 2014",IA,M/W,M,W,Brian Lee Beeler,"""http://www.killedbypolice.net/victims/140800.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/904427736252031""","""http://www.desmoinesregister.com/story/news/crime-and-courts/2014/09/21/brian-beeler-police-involved-shooting-dies/16033091/"""
804,"September 21, 2014",OR,M  ,M,unknown,Daniel Diaz,,29,G,"""http://facebook.com/KilledByPolice/posts/974544229240381""","""http://www.mailtribune.com/article/20140923/News/140929863"""
803,"September 21, 2014",NY,M/W,M,W,Daniel Satre,"""http://www.killedbypolice.net/victims/140798.jpg""",43,T,"""http://facebook.com/KilledByPolice/posts/904423856252419""","""http://www.timesunion.com/local/article/Police-to-hold-press-conference-about-Ballston-5770775.php#photo-6895883"""
802,"September 21, 2014",FL,F/W,F,W,Kela Souter,"""http://www.killedbypolice.net/victims/140797.jpg""",49,G,"""http://facebook.com/KilledByPolice/posts/904036699624468""","""http://www.wfla.com/story/26587294/armed-homosassa-woman-shot-dead-by-citrus-co-deputy"""
801,"September 20, 2014",MS,M/W,M,W,John Wayne Gill,"""http://www.killedbypolice.net/victims/140796.jpg""",39,R,"""http://facebook.com/KilledByPolice/posts/905651432796328""","""http://www.clarionledger.com/story/news/2014/09/23/family-dead-inmate-questions-reports-died/16101043/"""
800,"September 20, 2014",AZ,M/W,M,W,Courtney James VanRiper (also spelled Van Ripper),"""http://www.killedbypolice.net/victims/140795.jpg""",66,G,"""http://facebook.com/KilledByPolice/posts/903705809657557""","""http://flagscanner.com/fsmajor-officer-involved-shooting-developing/"""
799,"September 20, 2014",FL,M/W,M,W,Edward Miller,"""http://www.killedbypolice.net/victims/140794.jpg""",52,G,"""http://facebook.com/KilledByPolice/posts/903681466326658""","""http://www.wftv.com/news/news/local/deputy-involved-shooting-under-investigation-dayto/nhRHy/"""
798,"September 19, 2014",CA,M/W,M,W,Steen Parker III,,43,G,"""http://facebook.com/KilledByPolice/posts/903643782997093""","""http://www.nbclosangeles.com/news/local/anaheim-robbery-standoff-man-killed-275849321.html"""
797,"September 19, 2014",NM,M  ,M,unknown,William Smith,"""http://www.killedbypolice.net/victims/140792.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/903374273024044""","""http://www.lcsun-news.com/las_cruces-news/ci_26564110/high-speed-pursuit-las-cruces-suspect-threatens-shoot"""
796,"September 19, 2014",GA,M/W,M,W,Levi Weaver,"""http://www.killedbypolice.net/victims/140791.jpg""",18,G,"""http://facebook.com/KilledByPolice/posts/903366396358165""","""http://www.11alive.com/story/news/local/2014/09/19/cedartown-officer-involved-shooting/15924497/"""
795,"September 19, 2014",TN,M/W,M,W,Ricky Lynn Bunch,"""http://www.killedbypolice.net/victims/140790.jpg""",Jr,G,"""http://facebook.com/KilledByPolice/posts/903070579721080""","""http://www.local8now.com/home/headlines/Officers-negotiate-with-armed-suspect-attempting-to-flee-in-Grainger-Co--275659561.html"""
794,"September 19, 2014",TX,M  ,M,unknown,Gerald Cole,,54,G,"""http://facebook.com/KilledByPolice/posts/903047383056733""","""http://sanangelolive.com/news/san-angelo/2014-09-19/suspect-sept-11-officer-involved-shooting-dies"""
793,"September 18, 2014",GA,M/B,M,B,Charles Smith,"""http://www.killedbypolice.net/victims/140788.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/902630706431734""","""http://www.wtoc.com/story/26567695/gbi-investigating-after-1-man-killed-in-officer-involved-shooting"""
792,"September 18, 2014",MO,M/B,M,B,Michael Willis Jr.,"""http://www.killedbypolice.net/victims/140787.jpg""",42,G,"""http://facebook.com/KilledByPolice/posts/902403566454448""","""http://www.ksdk.com/story/news/crime/2014/09/18/police-investigating-officer-involved-shooting-in-jennings/15815105/"""
791,"September 17, 2014",CA,M/W,M,W,Thomas James McClain,"""http://www.killedbypolice.net/victims/140786.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/901896593171812""","""http://www.northcoastjournal.com/Blogthing/archives/2014/09/17/eureka-police-shoot-kill-suspect"""
790,"September 17, 2014",MS,M/W,M,W,William Stingley Jr.,"""http://www.killedbypolice.net/victims/140785.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/901883809839757""","""http://www.wapt.com/news/1-man-dead-after-officerinvolved-shooting/28092346"""
789,"September 16, 2014",CA,M/L,M,L,Matthew Porraz,"""http://www.killedbypolice.net/victims/140784.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/901644473197024 ""","""http://www.fresnobee.com/2014/09/16/4126706_fresno-murder-suspect-critically.html?rh=1"""
788,"September 16, 2014",NJ,M/B,M,B,Kashad Ashford,"""http://www.killedbypolice.net/victims/140783.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/901535359874602""","""http://www.northjersey.com/news/suspect-dies-after-being-shot-by-police-in-rutherford-after-car-chase-video-1.1088853"""
787,"September 16, 2014",WA,M/B,M,B,Kerry Lynn Brown,"""http://www.killedbypolice.net/victims/140782.jpg""",II,G,"""http://facebook.com/KilledByPolice/posts/901491803212291""","""http://www.komonews.com/news/local/Man-going-crazy-with-gun-shot-dead-by-Lacey-police-275283561.html"""
786,"September 15, 2014",TX,M/W,M,W,Joel Allen,"""http://www.killedbypolice.net/victims/140781.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/901589519869186""","""http://crimeblog.dallasnews.com/2014/09/police-investigating-possible-officer-involved-shooting.html/"""
785,"September 14, 2014",OH,M/W,M,W,Christopher Mitchell,"""http://www.killedbypolice.net/victims/140780.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/900655859962552""","""http://www.cincinnati.com/story/news/2014/09/14/east-price-hill-man-killed-shoots-police/15645889/"""
784,"September 14, 2014",LA,M/B,M,B,Ceasar Adams,,36,G,"""http://facebook.com/KilledByPolice/posts/900646346630170""","""http://www.wafb.com/story/26529482/one-suspect-dead-another-arrested-in-nopd-officer-shooting"""
783,"September 14, 2014",TN,M/W,M,W,James Bradley Phillips,"""http://www.killedbypolice.net/victims/140778.jpg""",43,G,"""http://facebook.com/KilledByPolice/posts/900586446636160""","""http://www.local8now.com/home/headlines/Possible-shooting-at-Pigeon-Forge-Wendys-275031961.html"""
782,"September 14, 2014",IL,M/L,M,L,Fredi Morales,"""http://www.killedbypolice.net/victims/140777.jpg""",20,V,"""http://facebook.com/KilledByPolice/posts/900539393307532""","""http://www.suntimes.com/news/metro/29884173-418/pedestrian-struck-killed-by-wheeling-police-officers-vehicle.html#.VBXnwWBX-uY"""
781,"September 14, 2014",CA,M/I,M,I,Richard “Pedie” Perez III,"""http://www.killedbypolice.net/victims/140776.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/900500189978119""","""http://www.ktvu.com/news/news/crime-law/police-investigating-fatal-officer-involved-shooti/nhMZF/"""
780,"September 13, 2014",UT,M/B,M,B,Christopher Lee Lucas,"""http://www.killedbypolice.net/victims/2231.jpg""",25,C,"""http://facebook.com/KilledByPolice/posts/1028944067133730""","""http://kuer.org/post/utah-prison-inmate-death-homicide-autopsy-finds"""
779,"September 13, 2014",KY,M/W,M,W,Jesse Gibbons,"""http://www.killedbypolice.net/victims/140775.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/900411729986965""","""http://www.kentucky.com/2014/09/13/3428049_man-assaults-lexington-officer.html?rh=1"""
778,"September 13, 2014",AL,M/B,M,B,Ricky Deangelo Hinkle,"""http://www.killedbypolice.net/victims/140774.jpg""",47,T,"""http://facebook.com/KilledByPolice/posts/900153916679413""","""http://www.al.com/news/birmingham/index.ssf/2014/09/jefferson_county_inmate_dies_a.html"""
777,"September 12, 2014",TN,M/B,M,B,Elijah Jackson,"""http://www.killedbypolice.net/victims/140773.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/900132200014918""","""http://www.wate.com/story/26517315/shooting-reported-in-north-knox-county-neighborhood"""
776,"September 12, 2014",TX,M/W,M,W,Jeff Johnson,"""http://www.killedbypolice.net/victims/140772.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/899734776721327""","""http://www.ktxs.com/news/suspect-killed-after-standoff-leads-to-chase/28036884"""
775,"September 11, 2014",TX,M/W,M,W,James Nicholas,"""http://www.killedbypolice.net/victims/140771.jpg""",48,G,"""http://facebook.com/KilledByPolice/posts/899210770107061""","""http://abc13.com/news/one-dead-in-officer-involved-shooting-in-e-harris-county/304981/"""
774,"September 11, 2014",UT,M/W,M,W,Benjamin J. Schroff,"""http://www.killedbypolice.net/victims/140770.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/899201043441367""","""http://ux.thespectrum.com/story/news/local/2014/09/11/bank-robbed-st-george-women-kidnapped/15464275/"""
773,"September 10, 2014",SC,M/W,M,W,Michael Oswald,"""http://www.killedbypolice.net/victims/140769.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/898792210148917""","""http://www.live5news.com/story/26498407/charleston-co-sheriff-suspected-shooter-died-after-deputies-returned-fire"""
772,"September 10, 2014",UT,M/B,M,B,Darrien Nathaniel Hunt,"""http://www.killedbypolice.net/victims/140768.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/898639686830836""","""http://www.sltrib.com/sltrib/news/58397873-78/shooting-sword-jackson-officers.html.csp"""
771,"September 9, 2014",UT,M/W,M,W,Christopher James Roskelley,"""http://www.killedbypolice.net/victims/140767.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/898143416880463""","""http://www.deseretnews.com/article/865610606/Ogden-officer-shoots-man-suspected-in-previous-shooting.html"""
770,"September 9, 2014",NJ,M/B,M,B,Shawn DeCortez Brown,"""http://www.killedbypolice.net/victims/140766.jpg""",II,G,"""http://facebook.com/KilledByPolice/posts/898134460214692""","""http://www.pressofatlanticcity.com/news/police-involved-shooting-kills--year-old-atlantic-city-man/article_850adcb6-3846-11e4-907b-001a4bcf887a.html"""
769,"September 8, 2014",TX,M/W,M,W,Tyler M. Caraway,"""http://www.killedbypolice.net/victims/140765.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/897677210260417""","""http://kxan.com/2014/09/08/fbi-investigating-shooting-in-north-travis-county/"""
768,"September 8, 2014",LA,M/W,M,W,Christopher Shane LeBlanc,"""http://www.killedbypolice.net/victims/140764.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/897570950271043""","""http://www.thetowntalk.com/story/news/local/2014/09/08/family-of-man-killed-by-pineville-officer-awaits-answers/15291161/"""
767,"September 8, 2014",TX,M/L,M,L,Benito Gonzales,"""http://www.killedbypolice.net/victims/140763.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/897480286946776""","""http://www.kztv10.com/news/man-shot-after-firing-gun-at-san-patricio-county-sheriff-s-department/"""
766,"September 8, 2014",CA,M/B,M,B,Alphonse Edward Perkins,,50,G,"""http://facebook.com/KilledByPolice/posts/897373640290774""","""http://www.nbclosangeles.com/news/local/South-LA-Shooting-Officer-Involved-Gunfire-Crime-LAPD-274313911.html"""
765,"September 7, 2014",FL,M/W,M,W,Thomas Carberry,"""http://www.killedbypolice.net/victims/140761.jpg""",50,G,"""http://facebook.com/KilledByPolice/posts/897210330307105""","""http://www.wsvn.com/story/26470635/man-killed-in-police-involved-shooting-in-wilton-manors"""
764,"September 6, 2014",HI,M/W,M,W,Thomas Davis,"""http://www.killedbypolice.net/victims/140760.jpg""",44,V,"""http://facebook.com/KilledByPolice/posts/896612157033589""","""http://www.hawaiinewsnow.com/story/26466205/exclusive-honolulu-police-officer-hits-and-kills-man-in-wheelchair"""
763,"September 6, 2014",NY,M/B,M,B,Naim Owens,"""http://www.killedbypolice.net/victims/140759.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/896566283704843""","""http://www.nbcnewyork.com/news/local/Suspect-Wounded-in-Brooklyn-Police-Shootout-Dies-274221821.html"""
762,"September 6, 2014",FL,M/W,M,W,Aaron Ray,"""http://www.killedbypolice.net/victims/140758.jpg""",43,G,"""http://facebook.com/KilledByPolice/posts/896191290409009""","""http://staugustine.com/news/local-news/2014-09-06/st-johns-county-deputy-shoots-kills-man-home#.VAsXDPBX-uY"""
761,"September 5, 2014",TN,M/W,M,W,Steven Lee Howell,"""http://www.killedbypolice.net/victims/140757.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/895762027118602""","""http://www.timesfreepress.com/news/2014/sep/05/rhea-county-deputy-shoots-and-kills-man-emergency-/?breakingnews"""
760,"September 3, 2014",CA,M/A,M,A,Bien Cam Tran,,58,V,"""http://facebook.com/KilledByPolice/posts/981689768525827""","""http://www.sfgate.com/bayarea/article/Oakland-police-sued-by-family-of-man-hit-by-6050029.php"""
759,"September 3, 2014",OK,F/L,F,L,Karen Cifuentes,"""http://www.killedbypolice.net/victims/140755.jpg""",19,G,"""http://facebook.com/KilledByPolice/posts/895082347186570""","""http://newsok.com/oklahoma-city-detectives-investigate-fatal-shooting-of-woman-by-officer/article/5338484"""
758,"September 3, 2014",AZ,M  ,M,unknown,Ronald David Henry Jr.,,58,G,"""http://facebook.com/KilledByPolice/posts/894974367197368""","""http://www.tucsonnewsnow.com/story/26438853/tpd-midtown-street-closed-after-officer-involved-shooting"""
757,"September 3, 2014",NV,M/W,M,W,James Luke Bowman,"""http://www.killedbypolice.net/victims/140753.jpg""",42,G,"""http://facebook.com/KilledByPolice/posts/894957313865740""","""http://www.rgj.com/story/news/crime/2014/09/03/reno-police-on-scene-of-shooting-near-9th-and-sutro/15025029/"""
756,"September 2, 2014",OH,M/B,M,B,Kendrick Brown,"""http://www.killedbypolice.net/victims/140752.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/894340490594089""","""http://www.wkyc.com/story/news/local/cleveland/2014/09/02/east-140th-street-shooting-cleveland/14959337/"""
755,"September 2, 2014",AZ,M/W,M,W,Richard Ray Aceves,"""http://www.killedbypolice.net/victims/140751.jpg""",55,G,"""http://facebook.com/KilledByPolice/posts/894265370601601""","""http://www.wsmv.com/story/26424240/phoenix-police-shoot-kill-heavily-armed-man"""
754,"September 2, 2014",OK,M  ,M,unknown,Mark Allen Kelley,,45,G,"""http://facebook.com/KilledByPolice/posts/894244333937038""","""http://www.krmg.com/news/news/local/police-investigate-officer-involved-shooting/nhDXn/"""
753,"September 1, 2014",OK,M  ,M,unknown,Jesse Castillo Jr.,,45,G,"""http://facebook.com/KilledByPolice/posts/893888153972656""","""http://www.newson6.com/story/26419928/osbi-investigating-fatal-officer-involved-shooting-in-okmulgee-county"""
752,"September 1, 2014",TX,M/W,M,W,Mitch Thompson,"""http://www.killedbypolice.net/victims/140748.jpg""",52,G,"""http://facebook.com/KilledByPolice/posts/893725187322286""","""http://www.newschannel10.com/story/26417972/special-crimes-investigating-an-officer-involved-shooting-in-claude"""
